name,genre,rating_val,nearest_station,address
il lupone,italian,3.59,nakameguro station,東京都目黒区中目黒2-10-19 １Ｆ
chinese cuisine peach blossom forest,cantonese cuisine,3.59,toranomon hills station,東京都港区虎ノ門2-10-4 The Okura Tokyoオークラ プレステージタワー 6F
ponta,pork cutlet,3.59,daikanyama station,東京都渋谷区恵比寿西1-34-15 ヒルズ代官山　１Ｆ
serina main store,"japanese cuisine, shabu-shabu, crab",3.59,roppongi station,東京都港区六本木3-12-2
garaku tokyo hachioji store,soup curry,3.58,hachioji station,東京都八王子市横山町12-11
tea language tea salon shinjuku takashimaya,"cafe, chinese tea specialty store, sweets (other)",3.58,shinjuku station,東京都渋谷区千駄ヶ谷5-24-2 新宿髙島屋 6F
torizen seo,"yakitori, chicken dishes",3.58,azabujuban station,東京都港区麻布十番1-4-2 カーサツルオカ　B1F
"truffle lands, tokyo","french, western food, western cuisine (other)",3.58,gaienmae station,東京都港区南青山2-27-6 Ｒeve南青山 1F
kichijoji tanakatei,"cafe, coffee shop, cake",3.58,kichijoji station,東京都武蔵野市吉祥寺本町2-13-4 井野ビル１　Ｆ
from afar,cafe,3.58,tawaramachi station,東京都台東区寿2-5-12 加瀬ビル 1F
lotus,"cantonese cuisine, french cuisine, dim sum/dim sum",3.58,hiroo station,東京都港区西麻布4-4-9 麻布ミヤハウス B1F
curry kailash,curry rice,3.58,shinsen station,東京都渋谷区道玄坂1-19-1 渋谷道玄坂商店街振興組合ビル 1F
guanshan rice store,bistro,3.58,jimbocho station,東京都千代田区神田小川町3-9 AS ONE神田小川町ビル 1F
new york grill,american food,3.58,hatsudai station,東京都新宿区西新宿3-7-1 パークハイアット東京　５２Ｆ
lettier,"soft serve ice cream, cafe, sweets (others)",3.58,sendagaya station,東京都渋谷区千駄ヶ谷1-22-7 1F
yanaka fukumaru manju,japanese sweets,3.58,sendagi station,東京都台東区谷中3-7-8
hand massaged ramen juhachiban,"ramen, gyoza",3.58,ogikubo station,東京都杉並区上荻1-4-10
a to z cafe,"cafe, beer garden, cake",3.58,omotesando station,東京都港区南青山5-8-3 equboビル 5F
soba-mae komatsu,"soba, horsemeat sashimi",3.58,kinshicho station,東京都墨田区錦糸2-13-2 TYビル 1F
taniya kazu,"japanese cuisine, udon",3.58,suitengumae station,東京都中央区日本橋浜町3-2-7
meat and sake,"yakiniku, sake bar, korean food",3.58,sendagi station,東京都台東区谷中3-1-5 ミハマビル 1F
dorayaki kitera,"dorayaki, japanese sweets",3.58,iwamotocho station,東京都千代田区神田東松下町49 JR高架下神田東松下町共同ビル
ushimitsu nishiazabu,"yakiniku, steak, beef dishes",3.58,nogizaka station,東京都港区西麻布1-4-22 PRESTIGE西麻布 1F
saotome azabu,"japanese cuisine, sushi",3.58,roppongi station,東京都港区西麻布3-1-9
decadence du chocolat myogadani factory store,"chocolate, cake, soft serve ice cream",3.58,myogadani station,東京都文京区小石川5-6-9 ドミ小石川 1F
cafe slow,"cafe/coffee shop (other), natural food, set meal/dining room",3.58,kokubunji station,東京都国分寺市東元町2-20-10
maru 2f,"bar bar, wine bar, french",3.58,hatchobori station,東京都中央区八丁堀3-22-10 2F
intersect by lexus,"cafe, bistro, dining bar",3.58,omotesando station,東京都港区南青山4-21-26 Ruelle青山
hyena,"bread, sandwich, cafe",3.58,korakuen station,東京都文京区小石川2-7-14 ハリーメゾン小石川 1F
momonjiya,"sukiyaki, hot pot (other), izakaya",3.58,ryogoku station,東京都墨田区両国1-10-2
tokyo ramen tower shiba daimon main store,"ramen, tsukemen",3.58,daimon station,東京都港区浜松町1-27-4
fermintxo,"spanish cuisine, modern spanish, wine bar",3.58,roppongi station,東京都港区西麻布1-8-13
sugahara,italian,3.58,kinshicho station,東京都墨田区江東橋2-14-1 小鹿ビル 2F
lihua qingluan residence,"shanghai cuisine, wine bar, chinese porridge",3.58,gaienmae station,東京都港区南青山2-27-18 パサージュ青山　１Ｆ
vanitoy bagel kokubunji store,"bagel, cafe, bread",3.58,kokubunji station,東京都国分寺市本多1-1-21
la provence,french,3.58,takeshiba station,東京都港区海岸1-16-2 ホテルインターコンチネンタル東京ベイ　１Ｆ
yunsongting,"japanese cuisine, sukiyaki, sweets parlor",3.58,keisei ueno station,東京都台東区上野公園4-59
toranomon todaka,japanese food,3.58,toranomon hills station,東京都港区虎ノ門1-17-1 虎ノ門ヒルズビジネスタワー 3F 虎ノ門横丁
golden scorpion,"dandan noodles without soup, dandan noodles, taiwanese mazesoba",3.58,kamiyacho station,東京都港区虎ノ門3-19-7 大手ビル 1F
noboryu azabu,"sichuan cuisine, chinese cuisine",3.58,azabujuban station,東京都港区麻布十番2-4-5
jokimoto,"standing izakaya/bar, seafood/seafood dishes, sake bar",3.58,shimbashi station,東京都港区新橋4-14-6 第二西欧ビル　１Ｆ
corner,"italian, spanish",3.58,edogawabashi station,東京都文京区水道2-19-14
chillmatic,"hamburger, hamburger, bistro",3.58,daikanyama station,東京都渋谷区東1-29-3 SHIBUYABRIDGE B棟1F
sushi heart,"sushi, seafood/seafood dishes",3.58,hiroo station,東京都港区南麻布4-12-4 プラチナコート広尾 1F
sasashin,"izakaya, seafood/seafood dishes, japanese cuisine",3.58,ningyocho station,東京都中央区日本橋人形町2-20-3
lemon drop main store,"cake, cafe",3.58,kichijoji station,東京都武蔵野市吉祥寺本町1-2-8 レモンビル　１Ｆ
kei raku,"set meal/dining room, chinese food",3.58,kiyose station,東京都清瀬市松山1-20-3 1F
takeshi watanabe,"ramen, tsukemen",3.58,jiyugaoka station,東京都目黒区自由が丘1-12-4 1F
restaurant katayama higashi-mukojima main store,"western food, steak, omelet rice",3.58,higashi-mukojima station,東京都墨田区東向島4-2-6
tempura yaguchi,tempura,3.58,ningyocho station,東京都中央区日本橋人形町2-9-7 大江戸アクセス2 1F
saint-jean piedepeau,"french, bistro, wine bar",3.58,shibuya station,東京都渋谷区東1-27-5 シンエイ東ビル 2F
il teatro,"italian, pasta, wine bar",3.58,waseda (toden) station,東京都文京区関口2-10-8 ホテル椿山荘東京 3Ｆ
acache,italian,3.58,gaienmae station,東京都港区南青山4-1-15 アルテカ・ベルテプラザ B1Ｆ
tachikawa mashimashi tachikawa main store,"ramen, tsukemen",3.58,tachikawa station,東京都立川市錦町1-2-16 立川アーバンホテル たま館 1F
priya,"indian curry, indian food, dining bar",3.58,hiroo station,東京都渋谷区広尾5-2-25 本国ビル 3Ｆ
nukitepa,french,3.58,gotanda station,東京都品川区東五反田3-15-19
sushi hojo,sushi,3.58,ryogoku station,東京都墨田区両国4-28-2 小谷野ハイツ 1F
kannana tosakko ramen,"ramen, chinese noodles (other), tsukemen",3.58,ikebukuro station,東京都豊島区西池袋1-39-4 佐久間ビル　１Ｆ
clementine bis,"bistro, french",3.58,yutenji station,東京都目黒区五本木1-29-13
ozio restaurant,"italian, pasta",3.58,tokyo big sight station,東京都江東区有明3-1-15 東京ベイコート倶楽部 ホテル＆スパリゾート
dango no wajima,japanese sweets,3.58,kokubunji station,東京都国分寺市本町4-1-11
bar flamingo,bar,3.58,asakusa (tsukuba exp) station,東京都台東区西浅草2-1-11 2F
tabegotoya norabou,izakaya,3.58,nishi-ogikubo station,東京都杉並区西荻北4-3-5
tokyo yakiniku go hanare,"yakiniku, offal, cold noodles",3.58,yushima station,東京都文京区湯島3-42-4 凛天館 1F
savoy tomatoto cheese store,pizza,3.58,azabujuban station,東京都港区麻布十番3-3-13 M2Kステージ 1F
rashomon yotsuya main store,"yakiniku, korean food",3.58,yotsuya sanchome station,東京都新宿区舟町7-14 ダイアパレス　１Ｆ
european curry gavial coredo muromachi 2nd branch,"european-style curry, curry and rice, western food/european-style cuisine (others)",3.58,mitsukoshimae station,東京都中央区日本橋室町2-3-1 コレド室町2  B1F
genyaten hamada family,japanese food,3.58,ningyocho station,東京都中央区日本橋人形町3-13-5
yakitori taira,"yakitori, mizutaki, japanese cuisine",3.58,omotesando station,東京都港区南青山5-4-27 バルビゾン104 B1F
courage,"modern french, bistro, french",3.58,azabu juban station,東京都港区麻布十番2-7-14 azabu275 1Ｆ
trattoria tsukiji paradiso,"italian, pasta, seafood",3.58,tsukiji market station,東京都中央区築地6-27-3
vino hirata,"italian, wine bar, pasta",3.58,azabu juban station,東京都港区麻布十番2-13-10 エンド―ビル　２Ｆ
kanze water,"soba, izakaya, tempura",3.58,akasaka station,東京都港区赤坂3-12-22 竹下ビル B1F・2F
tempura ise,tempura,3.58,omori kaigan station,東京都品川区南大井3-29-8 勝又ビル1F
tempura takashichi,"tempura, tendon/tenju",3.58,wakamatsukawada station,東京都新宿区若松町36-27
matsuya kanda main store,soba,3.58,awajicho station,東京都千代田区神田須田町1-13
japanese restaurant marushima,"japanese cuisine, japanese food (other)",3.58,suehirocho station,東京都文京区湯島3-13-8 湯島不二ビル 1F
black cow,grilled meat,3.58,minami-shinjuku station,東京都渋谷区代々木3-1-11 代々木パシフィックスクエア代々木ビル　Ｂ１Ｆ
fujiyoshi,"soft-shelled turtle, eel, japanese cuisine",3.58,kinshicho station,東京都墨田区太平2-19-2
speysideway,bar,3.58,jiyugaoka station,東京都目黒区自由が丘1-26-9 三笠ビル　５Ｆ
stray clouds,"ramen, tsukemen",3.58,korakuen station,東京都文京区本郷1-34-5 寿々屋ビル 1F
kappo mitomo,"set meal/dining room, croquette/fries, pork cutlet",3.58,ningyocho station,東京都中央区日本橋人形町1-10-8
kanda kikukawa kanda store,eel,3.58,kanda station,東京都千代田区神田須田町1-24-2
sakaguchi,japanese food,3.58,ogikubo station,東京都杉並区上荻1-13-7
menya genzo,"ramen, dandan noodles",3.58,yushima station,東京都文京区湯島3-35-3 中村ビル 1F
ningyoyaki honpo itakuraya,japanese sweets,3.58,ningyocho station,東京都中央区日本橋人形町2-4-2
veneer,"bread, cafe/cafe (others), shaved ice",3.58,kayabacho station,東京都中央区日本橋茅場町2-4-7
hong kong noodles shinki mishuku main store,"cantonese cuisine, dim sum",3.58,ikejiri ohashi station,東京都世田谷区池尻3-30-10 山旺ビル　２Ｆ
black-tailed gull curry,"curry rice, curry (other)",3.58,hatagaya station,東京都渋谷区幡ヶ谷1-32-16
ganso binshintei binbin main store,"ramen, tsukemen",3.58,hachioji station,東京都八王子市子安町1-8-17
sichuan cuisine tatsunoko,"sichuan cuisine, dandan noodles, chinese cuisine",3.58,meijijingumae station,東京都渋谷区神宮前1-8-5 メナー神宮前 B1Ｆ
pie shop kibusi,sweets (other),3.58,kitasenju station,東京都足立区千住旭町41-5
french dutch cuisine yaora restaurant,"french, bistro",3.58,ikebukuro station,東京都豊島区池袋2-63-6 パレスガーデンミラノ 2F
sushi restaurant nohachi,sushi,3.58,tawaramachi station,東京都台東区雷門1-3-7
tsukiji honganji cafe tsumugi,"cafe, japanese food (others), japanese sweets shop",3.58,tsukiji station,東京都中央区築地3-15-1 築地本願寺インフォメーション棟
moona,"south asian cuisine (other), bar bar",3.58,shimokitazawa station,東京都世田谷区北沢2-12-13 細沢ビル 5F
lactose confectionery head office factory store,western confectionery (other),3.58,kinshicho station,東京都墨田区太平3-3-11
poppoya suidobashi store,"ramen, tsukemen",3.58,suidobashi station,東京都千代田区神田三崎町2-21-11 ゑびすビル １Ｆ
motsuyaki ucchan shinjuku omoide yokocho,"motsuyaki, izakaya, yakiton",3.58,shinjuku west exit station,東京都新宿区西新宿1-2-7 穂波ビル
funamachi phase 1,"izakaya, japanese food (other), hot pot (other)",3.58,yotsuya sanchome station,東京都新宿区舟町5-25 TSIFUNAMACHI 3F
yobei,sushi,3.58,nishi oshima station,東京都江東区大島2-24-5 コーポ高橋　１Ｆ
langhuajia main store,taiyaki/obanyaki,3.58,ryogoku station,東京都墨田区亀沢1-24-2
higashi mukojima coffee shop pua mana,"coffee shop, cafe",3.58,hikifune station,東京都墨田区東向島1-34-7 1F
uzuna omu om,"cafe, pancake",3.58,meiji jingumae station,東京都渋谷区神宮前5-17-8 原宿XS203号　2F
food nutrition,"whale cuisine, japanese cuisine, innovative fusion",3.58,nezu station,東京都文京区根津1-27-7
nepalico shibuya,"nepali cuisine, dining bar, curry rice",3.58,shibuya station,東京都渋谷区桜丘町30-18 メイサ南平台 １Ｆ
rza reading center,"cafe, coffee shop, coffee specialty store",3.58,koenji station,東京都杉並区高円寺南3-57-6 2F
charcoal-grilled kappo shirasaka,"japanese cuisine, sake bar, seafood dishes",3.58,akasaka station,東京都港区赤坂6-3-9
noodle shop enji,"ramen, tsukemen",3.58,higashi koenji station,東京都杉並区高円寺南1-6-11 共栄ハイツ東高円寺 1F
indian style chao curry shiodome store,"indian curry, curry (others)",3.58,shiodome station,東京都港区東新橋1-9-1 ペディ汐留 2Ｆ
my way of life hakusan,ramen,3.58,hakusan station,東京都文京区白山5-36-14 マガザン白山 1F
muromachi sunaba akasaka,soba,3.58,akasaka station,東京都港区赤坂6-3-5
boulangerie toast,"bread, donuts, confectionery (others)",3.58,sugamo station,東京都豊島区巣鴨1-19-10 土屋ビル 1F
roshan,other meat dishes,3.58,kichijoji station,東京都武蔵野市吉祥寺北町1-1-20 藤野ビル 2F
bar hasegawa,bar,3.58,nezu station,東京都文京区根津1-22-16
sichuan yayuan,"sichuan cuisine, chinese cuisine",3.58,akasaka station,東京都港区赤坂4-3-11 1F
cafe rouault,"coffee shop, curry rice",3.58,todaimae station,東京都文京区本郷6-1-14
maker seven,"bread, cake, coffee shop",3.58,oshima station,東京都江東区大島7-2-1
pizzeria gg kichijoji,"pizza, italian, croquette fries",3.58,kichijoji station,東京都武蔵野市吉祥寺南町1-17-1 プレジール B1F
yakiniku champion penthouse,"yakiniku, offal, cold noodles",3.58,ebisu station,東京都渋谷区恵比寿西1-9-3 入船ビル9階
relaxing. sake tank,"izakaya, sake bar, seafood dishes",3.58,machida station,東京都町田市原町田6-21-17 Ｆビル　Ｂ１Ｆ
ueno sakae,"sushi, seafood/seafood dishes, japanese food (other)",3.58,ueno okachimachi station,東京都台東区上野4-4-5 c-roadビル 12F
tokyo sunflower iidabashi,udon,3.58,iidabashi station,東京都千代田区富士見町2-2-7
yotsuki noodle shop,"udon, izakaya, curry udon",3.58,keiseitateishi station,東京都葛飾区東立石2-11-7
petit monde,"fruit parlor, coffee shop, cafe",3.58,akabaneiwabuchi station,東京都北区赤羽台3-1-18
prereal seijo,"cake, coffee shop, bread",3.58,seijo gakuen-mae station,東京都世田谷区成城2-25-9
niku rice,"yakiniku, offal, steak",3.58,roppongi-itchome station,東京都港区六本木3-17-2 MF六本木 3F
bretonne shinjuku odakyu store,western confectionery (other),3.58,shinjuku station,東京都新宿区西新宿1-1-3 小田急百貨店 新宿店本館 B2F
imakatsu ginza store,pork cutlet,3.58,higashi ginza station,東京都中央区銀座4-13-18 医療ビル 1F
the maplemania tokyo station gransta,"western sweets (other), baumkuchen",3.58,tokyo station,東京都千代田区丸の内1-9-1 グランスタ Ｂ１Ｆ
wakaba,yakitori,3.58,iidabashi station,東京都千代田区飯田橋1-11-3 矢澤ビル 1F
charcoal grilled yakitori makaya,yakitori,3.58,kameari station,東京都葛飾区亀有5-49-6
sushi kotobuki,"sushi, seafood dishes, seafood dishes, japanese food (others)",3.58,shinjuku station,東京都新宿区西新宿1-14-17 Queens NSビル B1F
rokurinsha ueno,"tsukemen, ramen",3.58,keisei ueno station,東京都台東区上野7-1-1 アトレ上野 1F
cunyane no mise yurakucho,bread,3.58,yurakucho station,東京都千代田区有楽町2-8-5
hayashiya shinbei hibiya,"cafe, sweet shop",3.58,hibiya station,東京都千代田区有楽町1-1-2 東京ミッドタウン日比谷 日比谷三井タワー 2F 213
vita wine shop,"italian, wine bar",3.58,iidabashi station,東京都新宿区神楽坂2-9 アルファタウン神楽坂1F-A
